T_San123,T_Syokugyo,T_KiKibo,T_Age_10,Y_Income,Food,LFW,Clothes,Transport,Recreation
3,2,3,4,8704.935256,95434.14376,23787.03462,25048.52608,5811.010197,45102.63066
3,2,3,4,8640.015802,41877.30965,12923.78375,15865.74383,65533.90047,6612.647692
3,2,3,4,5861.870072,129788.9783,13314.47961,16983.13341,8705.477222,51932.85959
3,2,3,4,9452.41155,46148.3488,30269.35713,3966.109419,14332.27958,14159.93115
3,2,3,4,11084.90925,44294.77659,26556.08937,19837.67549,21708.632,8768.25943
3,2,3,4,4317.512479,36535.71787,13295.20275,1339.190131,39250.84254,18646.47368
3,2,3,4,9275.240158,52382.12078,13679.33433,11162.27042,45016.28317,32088.98127
3,2,3,4,13308.29701,161937.4132,14802.1866,26005.38031,10500.34078,44528.72957
3,2,3,4,5195.294907,100200.5652,21672.85895,11166.55668,77788.91816,65843.49916
3,2,3,4,7508.500023,95543.61982,20593.91527,22627.74764,50949.37516,10154.25707
3,2,3,4,10599.75103,84965.31961,21289.73819,4079.560919,88894.70282,58425.40528
3,2,3,4,8234.427617,98613.11707,20676.26553,15467.3899,3226.051516,18517.25725
3,2,3,4,16012.02769,84336.91952,26906.02188,7000.71598,10818.43274,23925.84516
3,2,3,4,7531.006103,88535.27229,21145.16648,12428.81244,105732.4527,53401.2916
3,2,3,4,11688.76485,71006.49125,26507.45966,12810.36784,21599.51337,13256.42861
3,2,3,4,9709.353184,94876.89338,36374.35862,12353.41006,20754.15916,14214.13663
3,2,3,4,8455.84584,94998.93344,27105.86543,23010.36048,54468.21633,38408.9846
3,2,3,4,7312.154797,44464.96539,23042.02636,2497.587152,59304.60773,10604.64018
3,2,3,4,8989.972247,50029.53386,17214.39237,4585.665522,54743.35024,27895.28883
3,2,3,4,19839.23562,112554.1703,33334.73273,21868.93399,20068.8216,8695.36437
3,2,3,4,7718.343921,81000.95907,42302.72477,33245.28497,2719.742523,28181.59088
3,2,3,4,17985.60471,108317.8868,28518.23522,59729.80963,88124.53514,19924.67916
3,2,3,4,6482.519627,122809.8865,19966.86964,4211.509108,29690.73841,8828.470307
3,2,3,4,6718.154103,66160.69477,26507.36736,3053.979223,8007.919484,12427.70896
3,2,3,4,9747.533988,61287.01988,22657.57747,15737.77812,22033.81931,50440.16362
3,2,3,4,11929.46711,62591.68898,41749.39353,3154.217167,13739.42029,25400.32317
3,2,3,4,6419.040266,65780.02614,13387.75429,4297.031309,31173.50629,57800.09637
3,2,3,4,13341.47119,104478.7464,12396.76301,14312.06831,44734.25351,15169.1536
3,2,3,4,7232.844548,54948.06223,16340.9846,10463.66045,71954.37148,13206.22363
3,2,3,4,10841.69544,49873.22874,24642.20156,4267.616204,7718.590427,14614.68087
3,2,3,4,8592.112065,42164.25054,12746.42845,2502.200881,11059.11978,5894.159821
3,2,3,4,14095.55969,60826.56523,28912.55044,8597.376141,46286.9693,47148.32779
3,2,3,4,8827.697624,77001.0693,33589.22196,2878.849335,84154.56499,19180.13585
3,2,3,4,9614.895146,85131.52861,13637.86664,6113.488633,40917.99347,39992.73733
3,2,3,4,9672.026313,97448.60581,22406.32137,7923.87378,18617.91207,28724.71102
3,2,3,4,14162.96446,117472.7164,19109.80945,64192.5316,64293.72463,112387.5646
3,2,3,4,12074.31168,93413.20325,32322.45965,13615.47842,79197.43321,35988.30876
3,2,3,4,9756.059592,58124.48536,23440.1892,8713.823175,162985.6144,6965.767185
3,2,3,4,11910.99798,129215.0953,35790.32283,8207.084207,6439.492073,20052.28711
3,2,3,4,10819.06401,108971.6473,33170.95712,5146.276354,118630.341,17442.5748
3,2,3,4,13754.85625,135912.3526,19695.02047,48645.71875,14590.51696,197907.2643
3,2,3,4,8245.433279,107866.0765,22912.78344,6831.626726,6193.362696,43942.11953
3,2,3,4,12162.16249,63768.74046,21048.36319,19357.77444,115182.257,66745.77142
3,2,3,4,26868.57093,140296.7486,27478.81467,24965.58033,39883.12415,49462.31017
3,2,3,4,18068.74478,105669.1335,16590.1213,17792.48637,66291.69894,108625.9422
3,2,3,4,11961.20954,80964.14211,21919.17484,11250.71372,11102.37944,40165.53578
3,2,3,4,5874.57791,94540.84797,13775.06779,14791.86549,5950.903135,15484.61089
3,2,3,4,11427.75726,94968.13603,29502.94177,17212.88443,4506.411192,10097.11493
3,2,3,4,9017.6942,55802.93938,19616.05163,25248.64326,32434.58654,8926.426603
3,2,3,4,7888.088295,64280.25556,16679.63953,4055.573874,4209.412136,10803.60701
3,2,3,4,9264.978504,74313.37265,20004.07333,2482.731392,26348.04207,16204.86712
3,2,3,4,14633.88491,68097.50732,21553.38825,12820.33595,3636.588925,49907.96893
3,2,3,4,6188.341557,69345.99456,18553.55084,19499.23652,41542.86534,3390.886204
3,2,3,4,8008.486188,77639.88624,18986.28421,12521.58312,20012.74611,50486.75429
3,2,3,4,9376.12498,89361.71013,13704.33794,27328.50433,257188.2667,49831.84972
3,2,3,4,14623.65527,68511.0832,38139.87833,23384.81309,16135.0841,46424.07862
3,2,3,4,5288.80038,64383.02123,28735.97247,14140.63125,9571.070508,17651.38895
3,2,3,4,5811.465895,53627.91077,24334.86937,17124.44238,42795.66879,13313.65318
3,2,3,4,11564.4323,60805.27441,20319.99594,40386.14105,81249.02538,58221.31955
3,2,3,4,9887.180058,80970.53567,17844.25423,12467.91682,16008.24563,12588.59402
3,2,3,4,12361.84792,107780.0925,17550.33185,14777.72674,316723.2391,62940.61321
3,2,3,4,10851.16688,69237.93086,20580.80842,9010.809458,26398.16432,243648.5128
3,2,3,4,10739.48194,96444.41393,24823.85109,29224.39485,85781.9976,58268.52065
3,2,3,4,11068.49496,74832.87395,21912.66137,8464.270618,79579.08547,21610.81713
3,2,3,4,14576.97509,153415.0709,32462.2244,8491.528539,17907.30315,25375.09922
3,2,3,4,4341.944533,53276.21281,13916.31407,23360.92609,7575.881951,22738.88347
3,2,3,4,17282.43925,158771.8266,20866.33877,23617.97622,57732.58991,20908.25569
3,2,3,4,8544.990942,160746.2775,14007.35877,22550.75558,17215.40572,33389.53496
3,2,3,4,7332.741558,58834.15458,17694.58388,9941.367679,192028.484,55478.75897
3,2,3,4,8438.213973,73307.34693,15690.70812,10868.68801,18565.07316,24699.94819
3,2,3,4,7784.135165,93624.82664,12933.42498,7083.438349,40780.05704,69185.06728
3,2,3,4,10353.17234,42044.84232,16028.80835,22740.35618,979.4962331,17249.42916
3,2,3,4,14854.82706,72610.00941,20008.22328,8280.740722,141132.0265,32856.57345
3,2,3,4,11599.33589,85515.72745,21011.37371,6148.404924,83107.89934,211606.7695
3,2,3,4,10578.79026,100814.7218,23414.95206,8106.269538,84964.24558,27509.28955
3,2,3,4,6018.584446,63348.5219,17440.56499,1684.18346,18206.80563,26118.26531
3,2,3,4,13032.80437,141879.2048,34400.18945,12208.67156,42214.26974,36694.43906
3,2,3,4,8099.072536,197836.0772,42629.15125,13066.42851,153564.1792,53409.67302
3,2,3,4,13050.45659,101325.4287,14469.14398,9470.015556,12225.54247,79329.89354
3,2,3,4,16573.23381,90680.41002,25923.97007,40273.19626,41084.74094,137729.3182
3,2,3,4,8855.784042,93847.81839,15837.29723,36518.37014,8534.904208,54791.07058
3,2,3,4,5151.778529,73699.36898,13885.28262,20574.94737,14433.00296,20831.345
3,2,3,4,7964.543654,67585.0521,21812.213,13841.85027,33222.31052,25794.89038
3,2,3,4,9780.12064,123215.724,10936.43051,33127.18671,64966.3622,11921.87752
3,2,3,4,11249.63526,96812.23572,19590.17602,13387.6971,131894.9487,19748.09437
3,2,3,4,11654.62097,89838.12666,19918.05812,5066.746982,26103.01645,77001.86371
3,2,3,4,7660.250621,55614.69641,26796.52945,5017.594346,39499.79787,20297.52226
3,2,3,4,9506.815499,108478.5458,18025.36171,37240.52643,16125.24629,33496.77159
3,2,3,4,6835.367781,58632.96846,17166.92139,16941.72737,22741.29482,17145.17193
3,2,3,4,5773.553273,54739.77823,19694.06406,6344.082479,13048.50128,10370.21158
3,2,3,4,7288.223108,89373.5364,26302.56121,17192.48423,164377.4878,19152.2136
3,2,3,4,11313.98097,98816.74111,20807.75083,12094.26887,31691.18091,15678.36691
3,2,3,4,6211.874004,86347.27197,18581.83577,5488.86085,49335.52478,30835.92008
3,2,3,4,10291.24,79661.32084,17206.26526,13297.81846,99260.60625,22537.97955
3,2,3,4,10083.65763,102486.8444,16141.66133,9184.958114,132765.6983,31187.35028
3,2,3,4,10113.9421,78331.09248,16158.22763,15915.37021,218607.7361,87418.00704
3,2,3,4,17766.98322,59822.12209,24910.63381,13231.81257,12030.94544,78805.01779
3,2,3,4,11097.94683,109398.381,26879.69396,21512.85969,73096.70537,193797.3043
3,2,3,4,6863.194397,77174.16697,27900.15164,20144.39958,43525.59584,7148.890088
3,2,3,4,8078.658334,88605.39868,22855.58002,32584.23702,59776.64986,68842.18509
3,2,3,4,19688.68679,83405.94544,28689.75565,81013.47117,47103.13456,66350.12478
3,2,3,4,9026.711388,61247.12807,11899.3709,23523.43527,51265.74276,20990.2488
3,2,3,4,12695.29458,64427.52147,23838.91167,21101.11036,110988.4522,36377.90308
3,2,3,4,6580.606321,59209.63963,21032.53819,17046.68372,34502.00047,24099.38974
3,2,3,4,24679.06307,97661.71249,32413.14993,2517.736677,37423.84927,31347.92573
3,2,3,4,8623.864899,61326.20362,27358.44728,26863.3751,39429.69727,45263.89302
3,2,3,4,9507.432118,61212.26496,22529.08657,14712.31394,43578.00786,26637.94237
3,2,3,4,11149.70677,125445.2051,18651.27687,34402.0131,28893.22798,40215.59287
3,2,3,4,7613.492455,88056.97297,26727.01451,14124.32278,256810.2284,22163.25112
3,2,3,4,6676.294268,64098.0674,29047.6578,18507.62862,93431.42952,112118.2663
3,2,3,4,14236.06422,110160.8224,27998.62646,13946.64253,40297.89586,69764.50961
3,2,3,4,7593.484288,51649.7984,12185.64224,7053.309605,89762.85428,14176.2795
3,2,3,4,13646.87307,117576.1173,22848.33138,9458.042961,26536.79852,59609.07478
3,2,3,4,12214.04705,47373.48854,12561.64765,6569.805388,13920.61188,10247.27005
3,2,3,4,11113.34811,85461.84287,18610.88616,27242.62861,16868.43082,24631.15729
3,2,3,4,8619.908564,76831.62255,29214.73889,4275.619376,153872.09,89994.00852
3,2,3,4,18317.99323,132319.8477,26322.66429,38989.92823,24690.44225,51877.58941
3,2,3,4,7402.15905,92213.76407,20925.86546,79039.49526,61641.86402,26517.53604
3,2,3,4,13488.05389,88766.72622,19716.03606,4962.317684,3586.742684,5922.679682
3,2,3,4,8501.30021,83693.38539,13152.95798,16117.7578,4929.178132,10563.73438
3,2,3,4,12744.96192,121416.2196,16977.77223,67694.63094,68732.71437,27106.58781
3,2,3,4,8559.627166,38583.40395,6350.095082,5194.972948,191925.2961,36515.36269
3,2,3,4,9862.274687,84486.03508,13199.61532,16374.27278,28385.17719,23001.72241
3,2,3,4,6793.739138,80719.06027,26001.12895,1901.837038,24540.85645,24002.97467
3,2,3,4,5263.137483,75712.36103,43566.31078,12339.41009,2702.640417,31001.54528
3,2,3,4,8007.716915,64922.24105,7985.465955,8080.382934,212396.1742,16794.46349
3,2,3,4,12154.80139,115749.7463,29030.68452,49287.34221,39379.8613,158889.3406
3,2,3,4,8187.341209,73482.06057,9710.083129,46685.8637,12595.88401,20419.51774
3,2,3,4,7408.361843,79033.25028,18953.8708,3444.90674,92206.30089,15139.35497
3,2,3,4,6415.180944,75246.57849,24313.58015,7584.866936,53771.65638,28676.47174
3,2,3,4,8187.121188,89494.91386,15366.92849,28033.41814,122863.8099,22368.67529
3,2,3,4,15147.50524,122761.3151,24565.50908,12552.96752,231690.9583,30445.50962
3,2,3,4,5567.563131,55418.84478,21895.49299,23379.80992,6980.014035,21956.76576
3,2,3,4,12442.22728,71771.45552,33646.99613,79446.08212,6080.969386,46723.01377
3,2,3,4,8505.093101,63945.49798,16863.70597,10464.77173,13477.92785,15575.65858
3,2,3,4,17969.51383,88786.21613,20005.15125,24039.77486,63083.24378,58209.38019
3,2,3,4,9587.190443,26790.92637,9903.942553,5597.422209,28887.30883,13023.52728
3,2,3,4,13674.99586,68216.20221,16117.17607,21173.93701,4569.100432,52761.16118
3,2,3,4,9273.452222,90628.16275,13062.6194,50367.51332,130180.524,19980.12174
3,2,3,4,6057.807937,67465.00911,13624.47012,40776.25269,24145.19824,146625.1376
3,2,3,4,13614.92939,106744.4669,26741.35449,51128.47904,136391.6887,104881.1536
3,2,3,4,10889.60628,126105.5427,29551.54784,28973.66498,17693.08358,24326.89062
3,2,3,4,22048.70932,149675.1761,39477.76068,37529.17032,53572.90169,30261.84394
3,2,3,4,11553.45028,104585.7669,17871.78186,11057.04394,36457.35833,130945.5112
3,2,3,4,12255.56707,77428.60024,27752.64501,6731.046276,20142.14391,57478.0998
3,2,3,4,8469.019738,64863.39219,21562.70395,6674.67572,48908.06896,20254.6398
3,2,3,4,4483.667571,29223.90636,9020.239576,4610.548668,1764.498976,12117.12638
3,2,3,4,9131.290254,29720.64993,15650.69495,8979.218971,89460.89891,19661.544
3,2,3,4,7236.990128,88414.03173,11655.77924,10472.49909,20324.32943,35529.8936
3,2,3,4,6915.308616,68972.82577,22813.45492,40328.49609,71192.42937,18103.56462
3,2,3,4,11664.08327,94378.79897,17538.04468,14150.24853,43479.16725,17862.05365
3,2,3,4,8584.499725,59321.88958,21753.91349,6595.910437,41290.35203,24435.80947
3,2,3,4,13636.32173,88642.92188,21339.09497,6661.553333,246010.7774,21818.49224
3,2,3,4,10916.06975,59922.35834,19467.3321,6055.442289,6308.766185,7334.703857
3,2,3,4,5918.290623,68393.39619,11728.8158,4289.748545,9366.342468,7934.941379
3,2,3,4,10372.64173,68814.67426,40695.46434,30661.06191,21945.65326,11005.66485
3,2,3,4,10028.38292,88163.64875,18737.24162,27980.49512,45242.17413,42173.07268
3,2,3,4,6965.193119,68850.1556,14569.42387,12571.309,86278.42245,23116.71858
3,2,3,4,8761.345979,88751.79131,28700.37346,5388.864792,51916.54011,11116.23507
3,2,3,4,6912.892568,86928.97942,22763.50064,11596.85501,24553.44518,18193.96491
3,2,3,4,9301.701478,66638.19816,16056.30564,10486.47114,2306.480205,30229.72255
3,2,3,4,6657.731289,53196.78669,12088.87447,3367.864777,4795.0867,39315.96008
3,2,3,4,20199.47864,108176.9596,34443.38736,3939.625629,58558.18946,58227.15342
3,2,3,4,5023.987158,46510.11193,18930.13533,7033.246632,9669.924028,17837.42767
3,2,3,4,5855.087364,59595.41013,32576.82797,3389.58507,220477.024,26063.82197
3,2,3,4,7952.555068,39049.30163,12941.89736,42305.96484,36012.59218,15699.73278
3,2,3,4,14407.47827,78198.84863,35259.22705,3220.13878,305712.5865,10963.89442
3,2,3,4,13493.5096,118466.0487,14020.45693,17288.08831,26542.67244,31461.17281
3,2,3,4,8458.747103,49063.66396,18031.93095,13139.04551,7944.144514,5964.247065
3,2,3,4,6219.473096,57676.24427,10267.50462,9152.11879,108893.9228,111039.1896
3,2,3,4,12217.04139,87968.01103,21905.15497,9169.44788,37268.14188,79938.14239
3,2,3,4,10318.39731,53917.23056,28033.41561,8792.601513,18930.67417,64244.80287
3,2,3,4,16064.13527,132003.0122,29219.1299,5438.254714,111906.6161,23706.44299
3,2,3,4,6878.358236,43226.62013,13662.74534,9930.133524,9569.280086,8435.942316
3,2,3,4,9147.071061,66877.13202,22155.76142,3988.933743,52337.42564,32906.0308
3,2,3,4,6087.361145,57319.9174,15439.72176,4978.896182,87537.29891,4401.020134
3,2,3,4,12807.77633,74989.9447,10732.93683,82801.5279,266101.3584,10209.27927
3,2,3,4,13009.24648,78516.91633,19701.12491,28222.96332,21992.43365,8091.716817
3,2,3,4,7855.481559,96920.25375,21658.08558,13444.4652,73266.8225,22231.10673
3,2,3,4,6974.460127,60979.80182,18017.17966,12796.46873,16676.95352,19224.39606
3,2,3,4,8787.192756,121644.278,23731.37302,2989.916256,9208.609359,14091.11996
3,2,3,4,8107.467582,44071.28998,18055.49213,8277.191091,15320.45262,29791.54117
3,2,3,4,7674.035952,96162.03111,26683.90415,4430.431337,113123.3799,11817.81197
3,2,3,4,7306.561939,62539.73632,16551.43839,70232.98029,60874.99218,88841.4335
3,2,3,4,10076.40676,75202.25996,22264.1896,18285.48256,12364.48427,90051.90741
3,2,3,4,6592.932024,53448.98174,20032.09332,4177.717555,10520.69127,15461.40487
3,2,3,4,10200.618,69967.4559,15984.05973,8354.172328,40852.48828,27165.55121
3,2,3,4,16005.05,117478.348,26271.62042,32082.1805,5562.970188,13375.28462
3,2,3,4,7088.910604,54547.79677,31357.15326,6759.989138,4192.998393,9560.799559
3,2,3,4,13096.73572,98152.02177,30604.27474,3920.029645,11902.18868,17924.06997
3,2,3,4,12543.39001,80326.85782,28191.15327,28494.27465,56031.10648,54612.76665
3,2,3,4,12896.36179,94718.23476,16716.27917,8272.472451,218536.3957,63718.93357
3,2,3,4,10827.52656,108970.2063,14968.37586,33285.33352,7862.481526,23635.50955
3,2,3,4,12610.52567,74728.3423,23445.62318,20146.86224,237877.8396,49860.09513
3,2,3,4,9529.692366,110370.635,29778.96135,6678.975364,165033.455,104255.9363
3,2,3,4,7399.711229,139606.5848,29066.6618,6868.611459,14575.75948,57066.62748
3,2,3,4,13002.41476,61844.19743,35551.43271,13927.00018,289488.4821,22288.80481
3,2,3,4,7849.663216,49836.60548,21265.84447,1880.265892,167683.6762,7141.620791
3,2,3,4,8556.587079,88280.31842,18305.16432,18701.22253,161199.344,31001.64659
3,2,3,4,13110.90576,103990.9658,13697.65475,38567.70361,21626.91798,100774.54
3,2,3,4,12065.29798,31921.24837,24730.08955,3603.402653,79715.24239,33124.53129
3,2,3,4,9168.746759,77222.82795,24901.77143,18500.99176,10351.77034,11310.4932
3,2,3,4,13151.40217,84604.5585,16205.84758,27093.07323,41874.16645,96789.70926
3,2,3,4,13915.51329,85677.74584,27370.26368,9065.39915,216725.9057,22285.14388
3,2,3,4,7906.196277,45420.5712,14782.56712,29240.88042,52544.48724,31619.41761
3,2,3,4,12962.82,75864.8656,19222.65082,12641.14333,51977.1634,39126.47369
3,2,3,4,6281.409313,73330.31889,12142.19618,1170.039241,3872.387855,5916.715955
3,2,3,4,10101.66482,51274.08643,14094.62624,83037.697,2129.29916,17100.06835
3,2,3,4,10985.46774,96766.90742,21785.62896,5787.289166,81460.57338,23115.91639
3,2,3,4,19017.57774,134544.5799,37747.05577,42503.9707,102515.8446,5585.233588
3,2,3,4,9765.072584,100148.5794,24678.01516,5346.059488,174814.2484,22287.54253
3,2,3,4,13662.41838,125645.6615,44673.3205,13403.32335,13201.67884,28920.48579
3,2,3,4,8024.550706,49781.28171,17642.27278,6885.022687,4166.813616,33358.70222
3,2,3,4,8368.719002,54603.09402,22185.6023,45099.91094,212124.7392,37517.19244
3,2,3,4,9709.217732,82158.4557,18135.69002,31450.33204,27676.91434,320684.5145
3,2,3,4,4557.445594,92315.3485,22784.00032,1209.938095,287135.95,22126.16243
3,2,3,4,7484.9575,110967.4638,16395.20111,4131.198655,16883.61188,35186.97091
3,2,3,4,20363.5181,150663.5283,31980.69929,53173.42823,42806.62616,50618.81387
3,2,3,4,9978.308683,72659.48381,24242.83767,28047.97804,13617.23082,5400.083103
3,2,3,4,10135.86235,91309.2816,19614.95491,26244.18844,29223.334,28576.67349
3,2,3,4,10785.05923,66939.19325,24605.99826,2274.619912,29711.41185,17841.22191
3,2,3,4,16809.91623,219455.737,31924.06058,18720.80681,75464.64982,63571.26065
3,2,3,4,16169.82085,112226.1863,19856.5549,6349.262297,86177.03648,37487.92777
3,2,3,4,9268.935201,63472.77473,29310.57515,11690.77865,67333.53262,12366.65252
3,2,3,4,11597.33008,93558.74086,20301.50266,10396.46245,49355.50437,13477.42538
3,2,3,4,7746.351079,80619.85384,20554.23868,23113.87595,17951.40718,41278.73179
3,2,3,4,7595.568578,54125.14634,22036.92111,7368.274795,15694.33684,5401.680166
3,2,3,4,9518.483195,92513.21515,18074.27337,17477.56213,11858.64572,12107.87844
3,2,3,4,7405.852259,59704.26299,27218.69132,1797.221962,11435.58509,18252.8449
3,2,3,4,10726.11854,87845.41109,30837.84421,30577.86144,26297.17576,52360.86312
3,2,3,4,8644.046318,128486.0837,13246.90401,41172.89902,84692.67777,12720.45426
3,2,3,4,11565.44969,115860.32,39565.47539,25020.20817,30181.70953,92171.735
3,2,3,4,13928.41687,62440.5876,17678.17514,5428.100331,10709.41032,30338.75768
3,2,3,4,10828.56007,148272.0625,34307.85124,19695.81319,57721.83434,14613.09162
3,2,3,4,9033.963947,77387.78364,18628.16709,18690.17118,140896.4736,72173.77987
3,2,3,4,14498.54416,114909.3339,38931.12954,42908.09636,9633.098459,21257.57687
3,2,3,4,10800.46182,52440.57936,32830.05831,28355.46442,12919.43063,41294.78946
3,2,3,4,12154.15908,98833.2646,19574.49306,5317.790377,30561.02892,58045.48408
3,2,3,4,8199.366402,74349.51609,27860.42608,10420.60345,45091.87007,12670.89886
3,2,3,4,23081.17801,98624.68994,48810.26004,9593.7479,40425.88345,21160.21332
3,2,3,4,8810.496942,97876.39077,22383.32717,13329.78857,78507.7659,42746.21264
3,2,3,4,10967.4162,53093.19131,7897.686207,32044.90254,54034.38353,26661.83154
3,2,3,4,15742.44486,96730.86126,21727.56399,21233.86707,334561.203,45411.63583
3,2,3,4,7297.185083,37311.28226,12867.00218,1523.82467,9153.538686,5527.974571
3,2,3,4,9023.090412,95370.56888,45907.90199,8547.813398,39748.59926,24138.62297
3,2,3,4,11227.78897,131106.2621,41682.65622,11561.7749,17601.22195,112210.5575
3,2,3,4,10117.07639,144849.3201,22960.92912,60530.70189,16854.76245,70127.18094
3,2,3,4,14333.75581,124781.6523,27838.657,67203.17871,26656.95179,30494.06904
3,2,3,4,18414.38696,114756.2589,59340.88721,17237.44163,27436.77426,12324.24423
3,2,3,4,12789.89981,70225.70484,17248.79896,5724.202511,15384.97231,11390.98287
3,2,3,4,13500.02689,93536.18189,15180.3385,6099.660536,25813.675,21481.62964
3,2,3,4,10215.24504,51758.62935,28268.23234,12727.78743,8833.741435,22420.18901
3,2,3,4,14565.60895,107880.5734,43388.37587,24270.57413,171074.4584,57701.91665
3,2,3,4,7795.625928,73387.43149,16971.81693,13846.23289,6833.525998,24517.77538
3,2,3,4,9260.729373,88192.97318,30417.13614,20080.56014,23549.01301,30027.63656
3,2,3,4,5662.425882,85288.51802,9879.663066,4719.778434,8973.540687,96627.75141
3,2,3,4,7405.485306,67912.564,15440.93251,10374.85768,11419.8641,31193.96983
3,2,3,4,6948.743668,111462.4701,12695.25843,14267.82732,220662.939,29935.73658
3,2,3,4,9394.353713,104702.6444,34358.8533,7312.761999,30301.89161,59141.50295
3,2,3,4,15222.11118,89245.62012,32897.40518,5127.839448,77209.47759,17176.16532
3,2,3,4,11994.63473,77475.41439,14947.38171,7387.822192,1298.625162,26876.28614
3,2,3,4,10020.19332,74471.42127,15959.51266,3501.208223,52027.34311,18639.24119
3,2,3,4,13137.93975,80927.38278,38080.41591,7120.393258,33073.70053,8213.392243
3,2,3,4,7696.709655,58931.23994,15427.94723,8932.040881,451228.0542,14085.3518
3,2,3,4,16326.39219,127298.9078,15591.76873,48824.55671,18912.42921,20672.90454
3,2,3,4,10309.62804,73198.15022,18606.69045,4825.903406,100821.4438,23639.92443
3,2,3,4,12735.75248,76292.64195,12472.30595,42413.76322,167238.4089,48343.39964
3,2,3,4,9749.353566,75944.43778,20616.23681,3297.009765,7635.010323,14702.45398
3,2,3,4,9305.247814,63002.85198,12288.27996,2180.041634,64030.32324,42939.65874
3,2,3,4,8146.364224,103597.2769,29090.3188,13707.51504,53154.56205,22200.90749
3,2,3,4,6201.75646,56867.86663,18445.8965,4792.760973,1559.941705,10517.11366
3,2,3,4,14894.9475,70066.80971,26354.92678,6324.184818,34763.95183,32531.27027
3,2,3,4,8322.551081,93617.64174,24200.15489,38958.97993,11571.4938,31055.81588
3,2,3,4,5162.068094,90281.23287,25081.59235,19403.56667,31391.09596,17686.0005
3,2,3,4,11949.82142,72958.05895,23819.43756,13356.76516,29222.60093,18259.13312
3,2,3,4,8933.799889,81900.56874,16172.09767,7890.340896,9504.648491,21666.40759
3,2,3,4,10514.97357,52032.57355,14468.08744,6654.215886,450388.9023,100812.8159
3,2,3,4,8069.126013,72742.04513,24530.63193,4524.0948,42627.51526,24383.37734
3,2,3,4,9013.724258,93507.81081,24849.14379,7333.049674,18794.03346,19320.31058
3,2,3,4,24230.43721,127101.8615,24490.89876,16953.98527,10057.92501,64123.86513
3,2,3,4,20449.86426,125620.4481,25352.88163,52501.95046,15439.82312,79307.56954
3,2,3,4,15306.10596,90314.026,20028.33669,6703.627635,47680.39443,31789.60366
3,2,3,4,14668.94417,96187.02505,26910.66954,44060.9286,39595.14085,9798.340128
3,2,3,4,7431.192274,62691.86108,38014.59123,7144.144844,55751.7232,76201.45925
3,2,3,4,8622.756863,103296.3545,24903.67774,10801.47038,70423.14817,28303.21061
3,2,3,4,6561.789113,50324.05061,19273.12956,2775.97107,47318.48444,11941.70905
3,2,3,4,8203.142302,59876.25282,18349.85555,4871.745732,8035.69245,13259.59689
3,2,3,4,5650.050908,54773.32021,25056.69404,2802.635815,17433.98556,26589.0321
3,2,3,4,6769.892046,83488.11822,15432.57214,5763.209508,39741.19768,33587.61132
3,2,3,4,11768.34389,101551.9352,24889.00056,12491.33125,27101.83854,33209.96904
3,2,3,4,12054.1605,110007.8081,40631.77352,14922.38012,24371.10637,45821.89776
3,2,3,4,12976.33215,75608.21428,17837.07839,3555.895715,12657.43816,32565.51883
3,2,3,4,10750.25332,96195.01526,21878.93908,22804.41079,25557.59017,28562.84043
3,2,3,4,12134.34996,75228.59428,15954.97853,12630.66307,12404.83666,26007.13466
3,2,3,4,5709.976208,76644.17107,23432.78708,39465.01241,7629.761349,28769.71622
3,2,3,4,24661.4863,154578.7672,33442.72446,51283.5097,32967.93126,133841.581
3,2,3,4,14773.26368,82168.89921,28321.51777,41784.01417,26250.09352,36320.00225
3,2,3,4,6259.273019,70533.49142,11153.04057,16734.89644,12997.78129,27683.53179
3,2,3,4,6297.904684,42014.2821,28676.89868,7576.351694,5166.782994,6866.141013
3,2,3,4,9165.204287,51752.45053,17759.57902,11410.46076,58598.03817,34610.18813
3,2,3,4,8099.556728,102751.1401,13864.32714,7519.633926,6321.58777,48317.93591
3,2,3,4,16740.01807,198525.0854,27972.51967,33296.10646,419033.5168,35612.58065
3,2,3,4,8684.446614,101984.0482,18049.11339,9335.022632,22718.62682,24262.45127
3,2,3,4,7355.582603,74105.85317,18467.91777,9337.147149,50832.50957,5890.606001
3,2,3,4,7816.177775,65002.51889,16627.93528,1953.400064,28310.28454,10518.71759
3,2,3,4,8471.115757,86003.79866,17580.43197,3554.608895,60884.70162,17051.78401
3,2,3,4,8184.896927,79133.10456,16178.97231,36552.92086,2649.981319,21380.11816
3,2,3,4,15339.19651,121139.7656,27024.2273,6666.954483,18487.16018,36248.18402
3,2,3,4,10703.53713,137918.0062,20497.0239,18112.2151,72676.90515,21358.68157
3,2,3,4,5911.930983,90256.68137,23327.39005,11898.95595,17654.13738,33397.91863
3,2,3,4,6107.40638,62076.3963,18032.4537,3180.593909,46731.03115,14455.52086
3,2,3,4,13940.58236,104425.7458,22776.41645,55212.44406,7114.424293,16171.52333
3,2,3,4,16251.92192,65979.7648,22280.67776,53719.73656,92289.42765,74637.54059
3,2,3,4,8269.285681,119313.2584,34333.46236,21618.20078,5863.140296,43052.40004
3,2,3,4,7871.753035,60709.26201,14678.7326,20257.50282,7258.137131,70323.85749
3,2,3,4,14678.70874,98955.51704,30692.46723,10431.41499,189392.9441,30668.70361
3,2,3,4,8087.724729,82372.86463,18472.09824,10237.65321,82040.83578,4478.658062
